id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
3246,Anguilla,Type F5,Plasma,ThetaBase Services,3,8,flexible,3,f,f,"$4,120.0",15717
68510,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,715.0",33305
55853,Kiribati,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",29678
11861,Marshall Islands,Type F5,Plasma,ThetaBase Services,5,8,strict,7,f,f,"$3,470.0",25507
53203,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,3,5,strict,3,f,f,"$2,040.0",21884
71764,Malta,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,208.0",48662
55348,Barbados,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$2,677.0",18087
3656,Anguilla,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,325.0",17010
14995,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,845.0",22091
45237,Micronesia,Type V5,Plasma,ThetaBase Services,0,2,strict,1,f,f,"$2,248.0",27972
21151,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$2,040.0",18087
1439,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,520.0",43449
14486,Faroe Islands,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,455.0",12783
50675,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,975.0",17431
53541,Bouvet Island (Bouvetoya),Type V5,Plasma,"Banks, Wood and Phillips",0,2,moderate,1,t,f,"$1,520.0",30570
16377,El Salvador,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,195.0",40706
23622,Russian Federation,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,442.0",9200
37310,Niue,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,364.0",5229
44459,Malta,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,767.0",44716
65455,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$1,845.0",35362
18198,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,3,f,f,"$1,624.0",2787
11955,Faroe Islands,Type O3,Quantum,ThetaBase Services,1,2,moderate,0,f,f,"$1,520.0",2786
65888,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,910.0",19681
9359,Bouvet Island (Bouvetoya),Type V7,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,455.0",5441
15794,Niue,Type F5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,457.0",45727
66616,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,1,flexible,0,f,f,"$1,195.0",40349
8044,Nicaragua,Type V5,Plasma,"Banks, Wood and Phillips",0,2,strict,1,f,f,"$2,170.0",41999
19990,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",37092
66247,Anguilla,Type V5,Plasma,ThetaBase Services,1,3,flexible,1,f,f,"$2,300.0",2643
4080,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$2,820.0",19286
69590,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,377.0",37151
1416,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,560.0",13277
58170,Gambia,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,260.0",22634
8553,Malta,Type V5,Nuclear,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",4512
39385,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,364.0",42892
8745,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,247.0",31519
52008,Barbados,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,637.0",14560
68141,Malta,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,273.0",11508
6688,Niue,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,455.0",40862
21287,Barbados,Type V5,Plasma,ThetaBase Services,1,3,flexible,1,f,f,"$2,430.0",22742
28553,Niue,Type V5,Plasma,ThetaBase Services,1,3,flexible,2,f,f,"$2,040.0",10775
14375,Barbados,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$2,027.0",10068
40488,Barbados,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$3,197.0",10068
59137,Malta,Type F5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$3,795.0",36706
26941,Faroe Islands,Type F5,Plasma,ThetaBase Services,0,2,moderate,1,t,f,"$1,650.0",33399
46705,Rwanda,Type Z6,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,365.0",18405
76201,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,130.0",21014
38570,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,520.0",26228
995,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,560.0",45602
56417,Niue,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",26789
50917,Barbados,Type V5,Plasma,ThetaBase Services,3,7,strict,4,t,f,"$2,456.0",40671
47510,Barbados,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,975.0",44457
45408,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,040.0",34685
41575,Nicaragua,Type V5,Plasma,ThetaBase Services,3,6,flexible,2,f,f,"$28,170.0",46536
44738,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$2,040.0",41439
64571,Barbados,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,560.0",21008
38522,Rwanda,Type Z6,Plasma,Warwick Technology Multinational,0,2,moderate,1,f,f,"$1,767.0",5220
31769,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,t,f,"$1,897.0",15232
59019,Barbados,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$2,430.0",17910
62376,Barbados,Type F5,Plasma,ThetaBase Services,4,7,moderate,4,t,f,"$8,540.0",45630
26385,Indonesia,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",9212
55851,Malta,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",10475
58857,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,910.0",38172
33428,Costa Rica,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",4445
51897,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,moderate,1,t,f,"$2,014.0",33283
7126,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,170.0",46226
73462,Gambia,Type V2,Plasma,ThetaBase Services,4,6,moderate,2,f,f,"$3,730.0",21860
11564,Rwanda,Type O3,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,910.0",12836
11251,Costa Rica,Type V2,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,273.0",49043
42234,Niue,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$1,975.0",42682
26525,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,moderate,2,f,f,"$1,377.0",9640
22788,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$1,520.0",43883
6297,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,flexible,2,t,f,"$3,067.0",36270
34644,Barbados,Type V5,Quantum,ThetaBase Services,1,4,strict,3,t,f,"$2,157.0",27289
45179,Bouvet Island (Bouvetoya),Type Y4,Plasma,ThetaBase Services,1,2,flexible,1,t,f,"$2,105.0",30826
22828,Anguilla,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",14486
77090,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,2,f,f,"$1,390.0",1454
69814,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,2,t,f,"$1,390.0",46613
35634,Rwanda,Type O3,Quantum,"Banks, Wood and Phillips",1,2,strict,1,f,f,"$1,390.0",34550
8711,Rwanda,Type V5,Quantum,ThetaBase Services,1,3,flexible,1,f,f,"$1,325.0",27394
9197,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,624.0",48455
1816,Micronesia,Type F5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,287.0",97
63132,Nicaragua,Type G0,Plasma,ThetaBase Services,3,8,moderate,4,t,f,"$3,717.0",7561
19183,Anguilla,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,170.0",20338
26026,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,170.0",13861
76420,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,716.0",41661
15870,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,546.0",16260
18952,Chad,Type V5,Quantum,ThetaBase Services,1,1,strict,,t,f,"$1,195.0",32531
27764,Chad,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,182.0",32531
51971,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,910.0",8740
66699,Anguilla,Type V7,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,143.0",28131
15307,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$2,625.0",47072
67910,United Kingdom,Type V5,Quantum,"Banks, Wood and Phillips",2,1,flexible,2,f,f,"$1,169.0",29823
32026,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,754.0",18903
53819,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,650.0",21485
41513,Niue,Type V5,Plasma,ThetaBase Services,0,1,flexible,1,f,f,"$1,520.0",33995
23599,Barbados,Type V5,Plasma,ThetaBase Services,2,5,moderate,2,f,f,"$3,470.0",15485
6920,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,897.0",47042
37359,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,585.0",47042
29107,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",6817
43582,Malta,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$1,806.0",7145
3351,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,377.0",8518
35585,Barbados,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",42072
65043,Malta,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,780.0",9846
26060,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,495.0",30201
11912,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,364.0",9524
75288,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,170.0",267
32623,Barbados,Type O3,Nuclear,ThetaBase Services,1,1,flexible,1,f,f,"$1,195.0",6959
58138,Chad,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,195.0",32531
28617,Isle of Man,Type V5,Plasma,ThetaBase Services,1,4,flexible,2,f,f,"$1,910.0",23374
47654,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,468.0",44397
68943,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,455.0",20236
32616,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,767.0",4008
58199,Faroe Islands,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,260.0",9025
75703,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,650.0",23332
55419,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,moderate,2,f,f,"$2,170.0",41047
49381,Malta,Type V5,Quantum,Warwick Technology Multinational,1,2,flexible,1,f,f,"$1,377.0",5423
52365,Uzbekistan,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$2,495.0",34620
54406,Estonia,Type F5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,273.0",41233
48090,Rwanda,Type V5,Quantum,SIT Technology Unlimited,1,2,flexible,1,f,f,"$1,910.0",11576
18963,Indonesia,Type F5,Quantum,ThetaBase Services,1,1,moderate,1,t,f,"$1,247.0",21607
55172,United Kingdom,Type V5,Plasma,ThetaBase Services,1,4,flexible,2,f,f,"$1,975.0",25117
1611,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,728.0",40542
68645,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,715.0",17734
48308,Anguilla,Type F5,Quantum,ThetaBase Services,1,3,moderate,2,f,f,"$1,455.0",11582
37264,Anguilla,Type F5,Quantum,ThetaBase Services,1,4,moderate,3,f,f,"$1,520.0",11582
45746,United Kingdom,Type F5,Plasma,ThetaBase Services,4,6,flexible,5,f,f,"$3,327.0",21441
8753,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,247.0",47850
21058,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,170.0",38189
25819,Malta,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,455.0",35793
28941,Gambia,Type F5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,405.0",20809
17911,Niue,Type F5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,910.0",18126
49116,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,flexible,3,f,f,"$1,325.0",23516
63431,Gambia,Type F5,Quantum,ThetaBase Services,1,2,flexible,2,f,f,"$1,195.0",4075
50993,Pakistan,Type V5,Plasma,ThetaBase Services,2,3,moderate,2,f,f,"$1,910.0",42711
76140,Wallis and Futuna,Type O3,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$2,040.0",9773
4512,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,767.0",12787
218,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,157.0",29167
1206,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,flexible,1,f,f,"$1,715.0",3126
73177,Barbados,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$5,420.0",31916
28706,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,650.0",18715
43147,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,221.0",2004
35981,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$2,547.0",46609
35040,Malta,Type V5,Plasma,ThetaBase Services,1,3,flexible,2,f,f,"$1,845.0",38945
8590,Rwanda,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,286.0",5418
19428,El Salvador,Type O3,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,195.0",28276
33573,Faroe Islands,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,260.0",30486
9654,Marshall Islands,Type W5,Quantum,ThetaBase Services,1,1,flexible,3,f,f,"$1,650.0",15661
27250,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,650.0",15661
61603,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$1,975.0",29419
63464,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,520.0",11294
24803,Marshall Islands,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,t,f,"$1,520.0",17214
34830,Malta,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,287.0",28828
54555,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3,5,strict,3,f,f,"$2,547.0",28828
13838,Switzerland,Type F5,Quantum,ThetaBase Services,1,2,strict,2,t,f,"$1,104.0",1094
19513,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,157.0",10055
67457,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",14090
53412,Micronesia,Type V5,Plasma,ThetaBase Services,2,5,strict,2,t,f,"$5,095.0",19958
44781,Micronesia,Type V5,Plasma,ThetaBase Services,2,5,strict,0,t,f,"$5,095.0",19958
70793,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,650.0",13866
23433,Estonia,Type V5,Quantum,"Banks, Wood and Phillips",1,1,flexible,1,f,f,"$1,169.0",36910
51265,Costa Rica,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$1,650.0",42549
51949,Kiribati,Type F5,Plasma,ThetaBase Services,3,4,flexible,2,t,f,"$4,640.0",25613
74959,Malta,Type V5,Plasma,ThetaBase Services,3,6,flexible,3,f,f,"$3,210.0",38641
72608,Costa Rica,Type Z6,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,585.0",23603
54842,Niue,Type Z6,Quantum,ThetaBase Services,1,2,flexible,0,f,f,"$2,690.0",30431
6881,Niue,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$2,170.0",44653
14788,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,157.0",13154
42374,Rwanda,Type V5,Quantum,ThetaBase Services,1,5,moderate,3,t,f,"$2,183.0",22324
55458,Rwanda,Type V5,Quantum,ThetaBase Services,0,3,moderate,2,t,f,"$2,105.0",22324
50424,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,624.0",35544
65474,Russian Federation,Type F5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$2,235.0",42355
47460,Malta,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,170.0",13849
34145,Russian Federation,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,429.0",42355
18213,Micronesia,Type G0,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,950.0",11567
61231,Barbados,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",23256
56115,Costa Rica,Type V5,Plasma,ThetaBase Services,1,4,strict,1,f,f,"$1,884.0",28445
62190,Marshall Islands,Type W5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,390.0",15661
16267,Barbados,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$1,910.0",38278
36596,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,390.0",15661
23722,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,338.0",23045
34504,Barbados,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,377.0",19982
29675,Micronesia,Type V5,Quantum,ThetaBase Services,2,4,strict,2,f,f,"$2,118.0",22402
43118,Barbados,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,702.0",944
67656,Faroe Islands,Type V5,Plasma,Warwick Technology Multinational,2,3,moderate,2,f,f,"$2,118.0",16069
52543,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,3,5,strict,5,f,f,"$3,015.0",32433
25723,Niue,Type V2,Plasma,ThetaBase Services,3,8,strict,2,f,f,"$3,340.0",38378
24144,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,260.0",23460
55722,Indonesia,Type F5,Plasma,ThetaBase Services,3,6,strict,4,f,f,"$2,196.0",18163
38453,Malta,Type V5,Plasma,ThetaBase Services,3,8,strict,3,f,f,"$3,795.0",30787
46473,Micronesia,Type V5,Plasma,ThetaBase Services,2,3,strict,2,f,f,"$3,145.0",49081
37823,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,2,strict,2,f,f,"$1,507.0",19749
25314,United Kingdom,Type V5,Quantum,"Banks, Wood and Phillips",1,1,flexible,1,f,f,"$1,221.0",39330
37077,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",8525
59653,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$2,144.0",7043
63766,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,flexible,3,f,f,"$2,690.0",15391
63151,Malta,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,910.0",15311
6180,Russian Federation,Type V5,Plasma,ThetaBase Services,2,6,strict,2,t,f,"$3,730.0",5166
24560,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$1,910.0",23859
74276,Russian Federation,Type V5,Plasma,ThetaBase Services,2,6,strict,2,t,f,"$3,210.0",5166
70474,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$2,820.0",5166
30923,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,moderate,5,f,f,"$3,080.0",22324
44758,Niue,Type F5,Plasma,ThetaBase Services,5,6,strict,5,t,f,"$6,005.0",27134
3846,Malta,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,299.0",16928
68945,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,455.0",46152
49622,Malta,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,520.0",6647
32662,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,871.0",79
4060,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,5,flexible,2,f,f,"$1,845.0",30960
58784,Costa Rica,Type V5,Plasma,"Banks, Wood and Phillips",0,2,strict,1,f,f,"$1,650.0",19731
23590,Niue,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,715.0",21602
58812,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,845.0",15049
54898,Malta,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,260.0",9817
75910,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",20630
72721,Chad,Type F5,Plasma,ThetaBase Services,4,5,moderate,4,f,f,"$1,910.0",467
7987,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$2,287.0",4630
46910,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,416.0",42881
23989,Kiribati,Type W5,Plasma,ThetaBase Services,3,6,flexible,3,f,f,"$2,820.0",4709
19376,Costa Rica,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$1,520.0",28743
16159,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$3,405.0",5166
19272,Micronesia,Type F5,Plasma,ThetaBase Services,1,4,moderate,1,f,f,"$2,430.0",27100
1646,Malta,Type V5,Plasma,ThetaBase Services,2,6,strict,2,t,f,"$2,820.0",27240
639,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,2,4,flexible,2,f,f,"$3,470.0",48403
70413,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",2934
20428,Rwanda,Type F5,Plasma,ThetaBase Services,1,4,strict,1,f,f,"$2,430.0",3372
21854,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,390.0",14976
1650,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,780.0",18468
52439,Malta,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,845.0",44026
11618,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,260.0",19532
31892,Malta,Type V5,Plasma,ThetaBase Services,0,2,flexible,1,f,f,"$1,676.0",44031
59307,Micronesia,Type V5,Plasma,ThetaBase Services,0,4,flexible,1,f,f,"$2,599.0",36864
52633,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,650.0",39
27621,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,2,f,f,"$2,040.0",17686
6606,Malta,Type V2,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,234.0",45979
66005,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$2,170.0",24131
45756,Costa Rica,Type F5,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$3,145.0",27096
26202,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,strict,1,f,f,"$1,117.0",40075
54119,Russian Federation,Type V2,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,325.0",44678
3533,Niue,Type V2,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,377.0",26780
54989,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$3,470.0",14392
56785,El Salvador,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,195.0",28276
36171,Niue,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",13668
53038,Malta,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$2,417.0",32362
31105,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,910.0",31439
1598,Russian Federation,Type V5,Plasma,ThetaBase Services,4,8,moderate,3,t,f,"$2,170.0",23325
73560,Micronesia,Type X3,Plasma,ThetaBase Services,1,2,strict,0,f,f,"$2,560.0",41110
33360,Barbados,Type V5,Plasma,ThetaBase Services,1,3,strict,1,f,f,"$2,261.0",4330
54309,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,390.0",16106
38265,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,780.0",6949
38433,Barbados,Type V5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$2,157.0",38082
5951,Nicaragua,Type V5,Plasma,ThetaBase Services,2,6,strict,3,t,f,"$6,707.0",8225
25654,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,910.0",27456
17845,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$1,819.0",48500
66494,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,416.0",46097
10465,Micronesia,Type G0,Plasma,ThetaBase Services,0,4,strict,2,t,f,"$2,950.0",11567
